observation,soil
20040,2461
20041,2474
20042,2456
20043,2481
20044,2460
20045,2469
20046,2476
20047,2481
20048,2473
20049,2455
20050,2457
20051,2479
20052,2454
20053,2478
20054,2469
20055,2466
20056,2456
20057,2458
20058,2453
20059,2476
20060,2466
20061,2464
20062,2468
20063,2466
20064,2453
20065,2462
20066,2456
20067,2475
20068,2488
20069,2470
20070,2464
20071,2471
20072,2468
20073,2454
20074,2467
20075,2466
20076,2459
20077,2456
20078,2463
20079,2456
20080,2462
20081,2446
20082,2463
20083,2467
20084,2457
20085,2452
20086,2455
20087,2466
20088,2465
20089,2458
20090,2451
20091,2451
20092,2452
20093,2443
20094,2436
20095,2470
20096,2457
20097,2467
20098,2466
20099,2446
20100,2468
20101,2459
20102,2463
20103,2447
20104,2465
20105,2468
20106,2459
20107,2461
20108,2452
20109,2456
20110,2456
20111,2450
20112,2451
20113,2455
20114,2463
20115,2443
20116,2467
20117,2466
20118,2447
20119,2447
20120,2460
20121,2449
20122,2451
20123,2447
20124,2440
20125,2455
20126,2456
20127,2463
20128,2452
20129,2446
20130,2450
20131,2443
20132,2458
20133,2439
20134,2443
20135,2448
20136,2447
20137,2452
20138,2448
20139,2439
20140,2451
20141,2449
20142,2451
20143,2439
20144,2468
20145,2455
20146,2443
20147,2449
20148,2441
20149,2450
20150,2447
20151,2448
20152,2457
20153,2454
20154,2448
20155,2446
20156,2448
20157,2447
20158,2438
20159,2447
20160,2433
20161,2447
20162,2444
20163,2444
20164,2443
20165,2446
20166,2445
20167,2441
20168,2431
20169,2445
20170,2452
20171,2445
20172,2431
20173,2428
20174,2435
20175,2444
20176,2440
20177,2436
20178,2440
20179,2424
20180,2435
20181,2426
20182,2444
20183,2441
20184,2433
20185,2440
20186,2438
20187,2425
20188,2444
20189,2448
20190,2440
20191,2431
20192,2433
20193,2433
20194,2428
20195,2430
20196,2417
20197,2435
20198,2435
20199,2440
20200,2433
20201,2436
20202,2437
20203,2423
20204,2424
20205,2432
20206,2432
20207,2449
20208,2427
20209,2434
20210,2424
20211,2445
20212,2428
20213,2439
20214,2445
20215,2426
20216,2444
20217,2450
20218,2422
20219,2444
20220,2429
20221,2432
20222,2434
20223,2424
20224,2422
20225,2423
20226,2446
20227,2435
20228,2451
20229,2446
20230,2425
20231,2419
20232,2424
20233,2427
20234,2440
20235,2415
20236,2424
20237,2418
20238,2424
20239,2440
20240,2432
20241,2436
20242,2432
20243,2435
20244,2435
20245,2430
20246,2413
20247,2439
20248,2424
20249,2428
20250,2432
20251,2421
20252,2408
20253,2429
20254,2418
20255,2427
20256,2424
20257,2424
20258,2420
20259,2423
20260,2416
20261,2424
20262,2420
20263,2432
20264,2428
20265,2431
20266,2417
20267,2418
20268,2413
20269,2414
20270,2423
20271,2424
20272,2428
20273,2407
20274,2423
20275,2408
20276,2432
20277,2409
20278,2412
20279,2424
20280,2406
20281,2429
20282,2423
20283,2414
20284,2416
20285,2407
20286,2430
20287,2406
20288,2399
20289,2407
20290,2403
20291,2416
20292,2405
20293,2411
20294,2409
20295,2406
20296,2407
20297,2404
20298,2415
20299,2399
20300,2417
20301,2407
20302,2399
20303,2415
20304,2409
20305,2399
20306,2391
20307,2392
20308,2415
20309,2397
20310,2403
20311,2416
20312,2407
20313,2397
20314,2414
20315,2397
20316,2415
20317,2396
20318,2399
20319,2407
20320,2403
20321,2394
20322,2415
20323,2393
20324,2385
20325,2399
20326,2406
20327,2389
20328,2406
20329,2401
20330,2387
20331,2407
20332,2398
20333,2400
20334,2406
20335,2403
20336,2390
20337,2399
20338,2380
20339,2383
20340,2403
20341,2395
20342,2393
20343,2393
20344,2390
20345,2404
20346,2392
20347,2396
20348,2383
20349,2378
20350,2405
20351,2376
20352,2382
20353,2391
20354,2399
20355,2398
20356,2404
20357,2400
20358,2400
20359,2391
20360,2401
20361,2391
20362,2376
20363,2382
20364,2393
20365,2398
20366,2392
20367,2382
20368,2392
20369,2396
20370,2388
20371,2387
20372,2381
20373,2400
20374,2397
20375,2393
20376,2389
20377,2401
20378,2392
20379,2399
20380,2387
20381,2393
20382,2387
20383,2371
20384,2387
20385,2399
20386,2369
20387,2380
20388,2385
20389,2373
20390,2369
20391,2375
20392,2376
20393,2393
20394,2388
20395,2381
20396,2380
20397,2394
20398,2396
20399,2394
20400,2388
20401,2383
20402,2367
20403,2386
20404,2369
20405,2373
20406,2381
20407,2371
20408,2376
20409,2374
20410,2386
20411,2379
20412,2383
20413,2384
20414,2363
20415,2372
20416,2380
20417,2366
20418,2379
20419,2384
20420,2372
20421,2390
20422,2376
20423,2362
20424,2381
20425,2389
20426,2365
20427,2380
20428,2372
20429,2371
20430,2371
20431,2384
20432,2368
20433,2374
20434,2387
20435,2376
20436,2376
20437,2385
20438,2362
20439,2376
20440,2381
20441,2387
20442,2392
20443,2375
20444,2373
20445,2366
20446,2379
20447,2376
20448,2372
20449,2378
20450,2379
20451,2365
20452,2374
20453,2371
20454,2371
20455,2367
20456,2378
20457,2384
20458,2360
20459,2379
20460,2360
20461,2368
20462,2359
20463,2384
20464,2373
20465,2375
20466,2369
20467,2366
20468,2371
20469,2368
20470,2372
20471,2371
20472,2374
20473,2383
20474,2392
20475,2387
20476,2383
20477,2393
20478,2391
20479,2390
20480,2373
20481,2390
20482,2382
20483,2394
20484,2379
20485,2365
20486,2384
20487,2381
20488,2371
20489,2371
20490,2361
20491,2374
20492,2383
20493,2371
20494,2348
20495,2360
20496,2359
20497,2365
20498,2364
20499,2363
20500,2350
20501,2352
20502,2361
20503,2352
20504,2352
20505,2358
20506,2349
20507,2344
20508,2351
20509,2353
20510,2345
20511,2350
20512,2346
20513,2348
20514,2348
20515,2339
20516,2342
20517,2339
20518,2329
20519,2352
20520,2351
20521,2344
20522,2344
20523,2351
20524,2340
20525,2340
20526,2335
20527,2368
20528,2338
20529,2329
20530,2344
20531,2346
20532,2348
20533,2323
20534,2328
20535,2328
20536,2340
20537,2344
20538,2327
20539,2337
20540,2339
20541,2325
20542,2333
20543,2333
20544,2325
20545,2317
20546,2329
20547,2338
20548,2332
20549,2331
20550,2340
20551,2317
20552,2336
20553,2320
20554,2331
20555,2317
20556,2334
20557,2317
20558,2318
20559,2332
20560,2317
20561,2324
20562,2335
20563,2330
20564,2330
20565,2337
20566,2319
20567,2322
20568,2327
20569,2327
20570,2336
20571,2324
20572,2326
20573,2336
20574,2336
20575,2328
20576,2321
20577,2350
20578,2340
20579,2326
20580,2323
20581,2319
20582,2322
20583,2327
20584,2331
20585,2320
20586,2352
20587,2311
20588,2324
20589,2322
20590,2322
20591,2328
20592,2317
20593,2331
20594,2319
20595,2328
20596,2337
20597,2333
20598,2335
20599,2335
20600,2322
20601,2335
20602,2339
20603,2328
20604,2329
20605,2340
20606,2339
20607,2345
20608,2333
20609,2348
20610,2330
20611,2344
20612,2339
20613,2344
20614,2332
20615,2338
20616,2348
20617,2334
20618,2342
20619,2341
20620,2345
20621,2342
20622,2337
20623,2342
20624,2352
20625,2337
20626,2345
20627,2348
20628,2336
20629,2349
20630,2340
20631,2338
20632,2336
20633,2346
20634,2351
20635,2341
20636,2345
20637,2351
20638,2324
20639,2329
20640,2336
20641,2335
20642,2340
20643,2307
20644,2319
20645,2308
20646,2320
20647,2316
20648,2320
20649,2311
20650,2321
20651,2330
20652,2328
20653,2322
20654,2340
20655,2328
20656,2320
20657,2319
20658,2330
20659,2324
20660,2329
20661,2327
20662,2335
20663,2334
20664,2342
20665,2340
20666,2327
20667,2338
20668,2337
20669,2342
20670,2344
20671,2345
20672,2321
20673,2319
20674,2332
20675,2319
20676,2309
20677,2329
20678,2318
20679,2319
20680,2308
20681,2312
20682,2313
20683,2319
20684,2303
20685,2307
20686,2295
20687,2299
20688,2309
20689,2324
20690,2304
20691,2305
20692,2317
20693,2308
20694,2304
20695,2291
20696,2300
20697,2309
20698,2320
20699,2307
20700,2301
20701,2290
20702,2300
20703,2305
20704,2295
20705,2289
20706,2291
20707,2306
20708,2293
20709,2282
20710,2291
20711,2292
20712,2285
20713,2285
20714,2303
20715,2295
20716,2300
20717,2289
20718,2298
20719,2288
20720,2284
20721,2279
20722,2287
20723,2279
20724,2287
20725,2284
20726,2272
20727,2284
20728,2273
20729,2272
20730,2272
20731,2270
20732,2289
20733,2275
20734,2270
20735,2286
20736,2268
20737,2264
20738,2257
20739,2256
20740,2275
20741,2275
20742,2280
20743,2280
20744,2269
20745,2259
20746,2264
20747,2292
20748,2269
20749,2276
20750,2270
20751,2282
20752,2264
20753,2267
20754,2271
20755,2257
20756,2269
20757,2264
20758,2275
20759,2255
20760,2268
20761,2255
20762,2293
20763,2274
20764,2272
20765,2248
20766,2263
20767,2258
20768,2272
20769,2258
20770,2264
20771,2264
20772,2265
20773,2260
20774,2261
20775,2253
20776,2270
20777,2262
20778,2268
20779,2264
20780,2259
20781,2267
20782,2259
20783,2262
20784,2256
20785,2257
20786,2265
20787,2247
20788,2259
20789,2272
20790,2261
20791,2257
20792,2255
20793,2253
20794,2245
20795,2253
20796,2255
20797,2263
20798,2261
20799,2267
20800,2252
20801,2248
20802,2272
20803,2245
20804,2247
20805,2253
20806,2257
20807,2246
20808,2265
20809,2260
20810,2264
20811,2255
20812,2257
20813,2263
20814,2272
20815,2269
20816,2248
20817,2266
20818,2285
20819,2266
20820,2244
20821,2251
20822,2271
20823,2258
20824,2279
20825,2273
20826,2265
20827,2261
20828,2252
20829,2255
20830,2257
20831,2263
20832,2267
20833,2244
20834,2252
20835,2244
20836,2259
20837,2246
20838,2264
20839,2248
20840,2267
20841,2251
20842,2251
20843,2265
20844,2262
20845,2251
20846,2257
20847,2245
20848,2244
20849,2253
20850,2244
20851,2245
20852,2255
20853,2253
20854,2244
20855,2272
20856,2252
20857,2260
20858,2236
20859,2253
20860,2260
20861,2242
20862,2243
20863,2247
20864,2235
20865,2247
20866,2254
20867,2256
20868,2248
20869,2249
20870,2241
20871,2238
20872,2242
20873,2246
20874,2241
20875,2233
20876,2247
20877,2256
20878,2255
20879,2240
20880,2264
20881,2240
20882,2257
20883,2251
20884,2261
20885,2245
20886,2243
20887,2247
20888,2259
20889,2245
20890,2259
20891,2250
20892,2240
20893,2236
20894,2227
20895,2256
20896,2248
20897,2237
20898,2260
20899,2242
20900,2252
20901,2250
20902,2247
20903,2246
20904,2252
20905,2261
20906,2247
20907,2252
20908,2247
20909,2233
20910,2260
20911,2255
20912,2255
20913,2256
20914,2246
20915,2257
20916,2240
20917,2241
20918,2228
20919,2242
20920,2236
20921,2234
20922,2243
20923,2243
20924,2239
20925,2248
20926,2230
20927,2240
20928,2266
20929,2249
20930,2256
20931,2246
20932,2232
20933,2244
20934,2234
20935,2241
20936,2250
20937,2244
20938,2251
20939,2230
20940,2243
20941,2261
20942,2232
20943,2240
20944,2246
20945,2253
20946,2235
20947,2230
20948,2235
20949,2232
20950,2226
20951,2240
20952,2242
20953,2233
20954,2242
20955,2233
20956,2234
20957,2246
20958,2226
20959,2244
20960,2231
20961,2240
20962,2248
20963,2243
20964,2228
20965,2233
20966,2239
20967,2236
20968,2231
20969,2218
20970,2237
20971,2240
20972,2242
20973,2228
20974,2237
20975,2239
20976,2238
20977,2246
20978,2260
20979,2236
20980,2239
20981,2246
20982,2238
20983,2246
20984,2233
20985,2233
20986,2240
20987,2231
20988,2242
20989,2239
20990,2232
20991,2223
20992,2240
20993,2238
20994,2226
20995,2213
20996,2241
20997,2233
20998,2238
20999,2236
21000,2248
21001,2240
21002,2231
21003,2243
21004,2219
21005,2226
21006,2228
21007,2227
21008,2239
21009,2242
21010,2236
21011,2222
21012,2239
21013,2223
21014,2247
21015,2238
21016,2231
21017,2229
21018,2231
21019,2225
21020,2229
21021,2259
21022,2232
21023,2244
21024,2221
21025,2246
21026,2235
21027,2218
21028,2246
21029,2219
21030,2234
21031,2236
21032,2211
21033,2233
21034,2230
21035,2220
21036,2237
21037,2236
21038,2214
21039,2243
21040,2233
21041,2237
21042,2215
21043,2218
21044,2231
21045,2234
21046,2227
21047,2228
21048,2240
21049,2201
21050,2231
21051,2229
21052,2228
21053,2227
21054,2225
21055,2231
21056,2219
21057,2223
21058,2220
21059,2232
21060,2234
21061,2219
21062,2235
21063,2236
21064,2222
21065,2228
21066,2218
21067,2222
21068,2224
21069,2228
21070,2211
21071,2220
21072,2211
21073,2216
21074,2213
21075,2219
21076,2220
21077,2223
21078,2236
21079,2226
21080,2220
21081,2228
21082,2231
21083,2224
21084,2216
21085,2237
21086,2229
21087,2212
21088,2230
21089,2229
21090,2205
21091,2208
21092,2231
21093,2223
21094,2219
21095,2214
21096,2219
21097,2214
21098,2225
21099,2231
21100,2221
21101,2224
21102,2207
21103,2212
21104,2224
21105,2213
21106,2228
21107,2219
21108,2215
21109,2225
21110,2209
21111,2217
21112,2222
21113,2224
21114,2224
21115,2208
21116,2221
21117,2222
21118,2224
21119,2212
21120,2217
21121,2216
21122,2205
21123,2227
21124,2203
21125,2225
21126,2209
21127,2208
21128,2211
21129,2219
21130,2228
21131,2211
21132,2221
21133,2208
21134,2209
21135,2208
21136,2222
21137,2205
21138,2222
21139,2220
21140,2205
21141,2211
21142,2211
21143,2205
21144,2204
21145,2226
21146,2213
21147,2212
21148,2206
21149,2218
21150,2201
21151,2219
21152,2219
21153,2203
21154,2207
21155,2221
21156,2212
21157,2210
21158,2219
21159,2207
21160,2221
21161,2224
21162,2217
21163,2201
21164,2219
21165,2193
21166,2220
21167,2212
21168,2216
21169,2213
21170,2208
21171,2217
21172,2218
21173,2213
21174,2210
21175,2206
21176,2196
21177,2203
21178,2207
21179,2225
21180,2211
21181,2211
21182,2215
21183,2207
21184,2214
21185,2207
21186,2215
21187,2201
21188,2209
21189,2204
21190,2206
21191,2211
21192,2213
21193,2194
21194,2211
21195,2205
21196,2203
21197,2209
21198,2193
21199,2193
21200,2209
21201,2212
21202,2203
21203,2208
21204,2206
21205,2203
21206,2211
21207,2196
21208,2191
21209,2204
21210,2205
21211,2200
21212,2209
21213,2207
21214,2204
21215,2194
21216,2210
21217,2199
21218,2208
21219,2206
21220,2194
21221,2205
21222,2216
21223,2198
21224,2202
21225,2193
21226,2209
21227,2192
21228,2199
21229,2216
21230,2193
21231,2192
21232,2208
21233,2184
21234,2181
21235,2200
21236,2192
21237,2214
21238,2203
21239,2197
21240,2200
21241,2198
21242,2209
21243,2201
21244,2203
21245,2197
21246,2199
21247,2184
21248,2208
21249,2196
21250,2215
21251,2204
21252,2197
21253,2194
21254,2193
21255,2198
21256,2208
21257,2194
21258,2194
21259,2184
21260,2197
21261,2202
21262,2193
21263,2207
21264,2213
21265,2193
21266,2183
21267,2194
21268,2199
21269,2195
21270,2191
21271,2194
21272,2188
21273,2197
21274,2198
21275,2186
21276,2202
21277,2201
21278,2206
21279,2185
21280,2178
21281,2183
21282,2188
21283,2201
21284,2196
21285,2195
21286,2184
21287,2189
21288,2184
21289,2188
21290,2188
21291,2202
21292,2181
21293,2185
21294,2183
21295,2199
21296,2180
21297,2171
21298,2189
21299,2177
21300,2177
21301,2176
21302,2191
21303,2189
21304,2189
21305,2196
21306,2182
21307,2182
21308,2184
21309,2187
21310,2180
21311,2180
21312,2188
21313,2171
21314,2179
21315,2182
21316,2182
21317,2191
21318,2172
21319,2184
21320,2192
21321,2192
21322,2199
21323,2188
21324,2187
21325,2188
21326,2200
21327,2189
21328,2188
21329,2181
21330,2188
21331,2192
21332,2184
21333,2180
21334,2176
21335,2171
21336,2185
21337,2163
21338,2173
21339,2168
21340,2170
21341,2170
21342,2180
21343,2192
21344,2179
21345,2171
21346,2170
21347,2181
21348,2184
21349,2181
21350,2165
21351,2181
21352,2179
21353,2185
21354,2179
21355,2184
21356,2172
21357,2176
21358,2164
21359,2184
21360,2190
21361,2176
21362,2166
21363,2173
21364,2184
21365,2176
21366,2189
21367,2172
21368,2177
21369,2172
21370,2166
21371,2168
21372,2178
21373,2179
21374,2192
21375,2184
21376,2172
21377,2165
21378,2177
21379,2174
21380,2178
21381,2164
21382,2177
21383,2185
21384,2167
21385,2158
21386,2189
21387,2161
21388,2188
21389,2184
21390,2163
21391,2180
21392,2189
21393,2166
21394,2155
21395,2162
21396,2174
21397,2181
21398,2176
21399,2175
21400,2169
21401,2165
21402,2171
21403,2157
21404,2175
21405,2180
21406,2153
21407,2166
21408,2155
21409,2159
21410,2164
21411,2169
21412,2175
21413,2164
21414,2172
21415,2161
21416,2171
21417,2154
21418,2166
21419,2176
21420,2154
21421,2161
21422,2163
21423,2175
21424,2179
21425,2177
21426,2165
21427,2175
21428,2175
21429,2160
21430,2175
21431,2157
21432,2152
21433,2172
21434,2156
21435,2154
21436,2156
21437,2163
21438,2155
21439,2154
21440,2153
21441,2165
21442,2152
21443,2152
21444,2150
21445,2156
21446,2168
21447,2161
21448,2163
21449,2159
21450,2145
21451,2152
21452,2164
21453,2150
21454,2155
21455,2164
21456,2161
21457,2152
